ID,sex,race,grad,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,gender,parttime,male,race1,race2,Dropout,other,asian,black,hisp,pass_bar,bar,bar_passed,tier,index6040,indxgrp,indxgrp2,dnn_bar_pass_prediction,gpa
8545,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,703.157879,g 700+,g 700-760,0.99846447,3.4
8550,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,861.052609,g 700+,i 820+,0.99846447,3.4
8558,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,876.842082,g 700+,i 820+,0.99846447,3.4
8560,1.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,663.6841965,f 640-700,f 640-700,0.99846447,3.4
8567,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,924.210501,g 700+,i 820+,0.99846447,3.4
8579,1.0,7.0,Y,P,2.0,P,96.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,703.157879,g 700+,g 700-760,0.99846447,3.4
8583,1.0,4.0,Y,F,7.0,F,94.0,,,female,,0.0,hisp,c other,NO,0,0,0,0,0,c Failed,False,5.0,592.631568,e 580-640,e 580-640,0.99846447,3.4
8596,1.0,6.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,5.0,782.105244,g 700+,h 760-820,0.99846447,3.4
8605,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
8610,1.0,2.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,3.0,703.157879,g 700+,g 700-760,0.99846447,3.4
8611,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,703.157879,g 700+,g 700-760,0.99846447,3.4
8655,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,908.421028,g 700+,i 820+,0.99846447,3.4
8662,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,892.631555,g 700+,i 820+,0.99846447,3.4
8671,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,797.894717,g 700+,h 760-820,0.99846447,3.4
8674,2.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
8706,2.0,7.0,Y,F,7.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,782.105244,g 700+,h 760-820,0.99846447,3.4
8711,2.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,734.736825,g 700+,g 700-760,0.99846447,3.4
8714,1.0,7.0,Y,P,7.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,845.263136,g 700+,i 820+,0.99846447,3.4
8732,2.0,2.0,Y,F,7.0,P,95.0,1.0,3.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,b Passed 2nd time,True,3.0,671.578933,f 640-700,f 640-700,0.99846447,3.4
8739,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,908.421028,g 700+,i 820+,0.99846447,3.4
8781,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,892.631555,g 700+,i 820+,0.99846447,3.4
8787,1.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,734.736825,g 700+,g 700-760,0.99846447,3.4
8797,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,592.631568,e 580-640,e 580-640,0.99846447,3.4
8801,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,805.7894535,g 700+,h 760-820,0.99846447,3.4
8814,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,718.947352,g 700+,g 700-760,0.99846447,3.4
8901,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,924.210501,g 700+,i 820+,0.99846447,3.4
8906,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,616.3157775,e 580-640,e 580-640,0.99846447,3.4
8907,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,797.894717,g 700+,h 760-820,0.99846447,3.4
8911,1.0,7.0,Y,P,2.0,P,96.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,829.473663,g 700+,i 820+,0.99846447,3.4
8927,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,892.631555,g 700+,i 820+,0.99846447,3.4
8963,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,782.105244,g 700+,h 760-820,0.99846447,3.4
8995,1.0,3.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,6.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9006,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,750.526298,g 700+,g 700-760,0.99846447,3.4
9020,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9049,1.0,6.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,5.0,876.842082,g 700+,i 820+,0.99846447,3.4
9061,1.0,2.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,6.0,892.631555,g 700+,i 820+,0.99846447,3.4
9069,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,845.263136,g 700+,i 820+,0.99846447,3.4
9070,2.0,2.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,4.0,829.473663,g 700+,i 820+,0.99846447,3.4
9071,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,876.842082,g 700+,i 820+,0.99846447,3.4
9086,2.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9089,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,750.526298,g 700+,g 700-760,0.99846447,3.4
9091,1.0,6.0,Y,P,2.0,P,94.0,1.0,4.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,750.526298,g 700+,g 700-760,0.99846447,3.4
9131,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9132,1.0,7.0,Y,P,7.0,P,94.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9143,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,845.263136,g 700+,i 820+,0.99846447,3.4
9145,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9154,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,750.526298,g 700+,g 700-760,0.99846447,3.4
9177,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9194,1.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,687.368406,f 640-700,f 640-700,0.99846447,3.4
9195,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9204,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,734.736825,g 700+,g 700-760,0.99846447,3.4
9220,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,734.736825,g 700+,g 700-760,0.99846447,3.4
9221,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,758.4210345,g 700+,g 700-760,0.99846447,3.4
9227,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,939.999974,g 700+,i 820+,0.99846447,3.4
9230,1.0,3.0,Y,F,2.0,F,95.0,1.0,2.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,1.0,687.368406,f 640-700,f 640-700,0.99846447,3.4
9245,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,782.105244,g 700+,h 760-820,0.99846447,3.4
9269,2.0,1.0,Y,F,7.0,F,94.0,1.0,3.0,male,0.0,1.0,other,c other,NO,1,0,0,1,0,c Failed,False,3.0,576.842095,d 520-580,d 520-580,0.99846447,3.4
9271,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9285,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9292,2.0,7.0,Y,P,7.0,P,94.0,,3.0,male,,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9314,1.0,8.0,Y,P,7.0,P,95.0,1.0,3.0,female,0.0,0.0,other,c other,NO,1,0,0,0,1,a Passed 1st time,True,4.0,829.473663,g 700+,i 820+,0.99846447,3.4
9326,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,845.263136,g 700+,i 820+,0.99846447,3.4
9327,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9333,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,774.2105075,g 700+,h 760-820,0.99846447,3.4
9334,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,655.78946,f 640-700,f 640-700,0.99846447,3.4
9355,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9373,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9381,2.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9385,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9386,1.0,2.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,4.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9387,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,939.999974,g 700+,i 820+,0.99846447,3.4
9392,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9424,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9431,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,655.78946,f 640-700,f 640-700,0.99846447,3.4
9433,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9455,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,861.052609,g 700+,i 820+,0.99846447,3.4
9465,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,726.8420885,g 700+,g 700-760,0.99846447,3.4
9473,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,5.0,829.473663,g 700+,i 820+,0.99846447,3.4
9486,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,5.0,718.947352,g 700+,g 700-760,0.99846447,3.4
9494,1.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,660.5263019,f 640-700,f 640-700,0.99846447,3.4
9511,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,861.052609,g 700+,i 820+,0.99846447,3.4
9515,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,908.421028,g 700+,i 820+,0.99846447,3.4
9590,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,718.947352,g 700+,g 700-760,0.99846447,3.4
9604,1.0,7.0,Y,P,2.0,P,95.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,908.421028,g 700+,i 820+,0.99846447,3.4
9614,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9621,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,876.842082,g 700+,i 820+,0.99846447,3.4
9623,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,592.631568,e 580-640,e 580-640,0.99846447,3.4
9628,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9644,2.0,4.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,671.578933,f 640-700,f 640-700,0.99846447,3.4
9654,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9664,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,718.947352,g 700+,g 700-760,0.99846447,3.4
9668,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,876.842082,g 700+,i 820+,0.99846447,3.4
9675,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9683,2.0,6.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,1.0,718.947352,g 700+,g 700-760,0.99846447,3.4
9684,2.0,2.0,Y,F,7.0,F,94.0,1.0,4.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,0,c Failed,False,3.0,687.368406,f 640-700,f 640-700,0.99846447,3.4
9686,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,845.263136,g 700+,i 820+,0.99846447,3.4
9689,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9701,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9706,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,679.4736695,f 640-700,f 640-700,0.99846447,3.4
9726,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,829.473663,g 700+,i 820+,0.99846447,3.4
9741,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,766.315771,g 700+,h 760-820,0.99846447,3.4
9745,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,861.052609,g 700+,i 820+,0.99846447,3.4
9771,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,845.263136,g 700+,i 820+,0.99846447,3.4
9775,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,782.105244,g 700+,h 760-820,0.99846447,3.4
9789,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,742.6315615,g 700+,g 700-760,0.99846447,3.4
9793,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,718.947352,g 700+,g 700-760,0.99846447,3.4
9794,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,845.263136,g 700+,i 820+,0.99846447,3.4
9813,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9815,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,892.631555,g 700+,i 820+,0.99846447,3.4
9820,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,797.894717,g 700+,h 760-820,0.99846447,3.4
9821,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,687.368406,f 640-700,f 640-700,0.99846447,3.4
9831,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,734.736825,g 700+,g 700-760,0.99846447,3.4
9885,2.0,2.0,Y,P,7.0,P,94.0,1.0,1.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,5.0,655.78946,f 640-700,f 640-700,0.99846447,3.4
9886,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,703.157879,g 700+,g 700-760,0.99846447,3.4
9899,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,782.105244,g 700+,h 760-820,0.99846447,3.4
9912,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,687.368406,f 640-700,f 640-700,0.99846447,3.4
9914,1.0,7.0,Y,P,2.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,671.578933,f 640-700,f 640-700,0.99846447,3.4
9921,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,908.421028,g 700+,i 820+,0.99846447,3.4
9928,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,829.473663,g 700+,i 820+,0.99846447,3.4
9945,2.0,7.0,Y,P,7.0,P,94.0,1.0,,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9963,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,813.68419,g 700+,h 760-820,0.99846447,3.4
9983,2.0,7.0,Y,F,7.0,P,96.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,671.578933,f 640-700,f 640-700,0.99846447,3.4
9992,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,718.947352,g 700+,g 700-760,0.99846447,3.4
10001,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,797.894717,g 700+,h 760-820,0.99846447,3.4
10007,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,703.157879,g 700+,g 700-760,0.99846447,3.4
10039,1.0,7.0,Y,P,2.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,845.263136,g 700+,i 820+,0.99846447,3.4
10060,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,861.052609,g 700+,i 820+,0.99846447,3.4
10064,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,782.105244,g 700+,h 760-820,0.99846447,3.4
10071,2.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,845.263136,g 700+,i 820+,0.99846447,3.4
10075,1.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,671.578933,f 640-700,f 640-700,0.99846447,3.4
10096,1.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,663.6841965,f 640-700,f 640-700,0.99846447,3.4
10104,2.0,7.0,Y,P,7.0,P,95.0,2.0,2.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,734.736825,g 700+,g 700-760,0.99846447,3.4
10115,1.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,5.0,734.736825,g 700+,g 700-760,0.99846447,3.4
10122,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,766.315771,g 700+,h 760-820,0.99846447,3.4
